id,id_scanned_kanban,kanban,location,delivery,line_no,stock_address,supplier_name,parts_code,parts_name,quantity,kanban_num,scooter_station,scan_date_time,request_date_time,requested_by,print_date_time,selector_ip,selection_date_time,status
6236657,REQ:220121036579b,"F110145704570000L5               00044126 KL                                                        ",4570,4570,4126 KL,No Data,NULL,000L5,"PR-6AJ70-COT7   ",2000,4,FA16,2022-01-21 15:47:36.00,2022-01-21 15:48:44.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:49:09.00,172.25.117.48,2022-01-21 15:49:08.00,Ongoing Picking
6236663,REQ:220121036579b,"F110145704570009UT               00044126 KL                                                        ",4570,4570,4126 KL,No Data,NULL,009UT,"PR-6AJ80-1   ",90,4,FA16,2022-01-21 15:47:44.00,2022-01-21 15:48:44.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:49:10.00,172.25.117.48,2022-01-21 15:49:08.00,Ongoing Picking
6236674,REQ:220121036579b,"F11014570457000BCX               00034126 KL                                                        ",4570,4570,4126 KL,No Data,NULL,00BCX,"PR-B6A370AS-1   ",20,3,FA16,2022-01-21 15:48:13.00,2022-01-21 15:48:44.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:49:10.00,172.25.117.48,2022-01-21 15:49:08.00,Ongoing Picking
6236689,REQ:22012103fbf65,"F11014570457000BHS               00044126 KL                                                        ",4570,4570,4126 KL,No Data,NULL,00BHS,"PR-C6A390-1   ",200,4,FA16,2022-01-21 15:49:03.00,2022-01-21 15:49:50.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:50:13.00,172.25.119.7,2022-01-21 15:50:10.00,Ongoing Picking
6236694,REQ:22012103fbf65,"F11014570457000CLM               00034126 KL                                                        ",4570,4570,4126 KL,No Data,NULL,00CLM,"PR-C6A340AS-1   ",300,3,FA16,2022-01-21 15:49:11.00,2022-01-21 15:49:50.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:50:14.00,172.25.119.7,2022-01-21 15:50:10.00,Ongoing Picking
6236696,REQ:22012103fbf65,"F11014570457000CMW               00034126 KL                                                        ",4570,4570,4126 KL,No Data,NULL,00CMW,"RFB-60280   ",72,3,FA16,2022-01-21 15:49:15.00,2022-01-21 15:49:50.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:50:14.00,172.25.119.7,2022-01-21 15:50:10.00,Ongoing Picking
6236697,REQ:22012103fbf65,"F11014570457000CMW               00044126 KL                                                        ",4570,4570,4126 KL,No Data,NULL,00CMW,"RFB-60280   ",72,4,FA16,2022-01-21 15:49:16.00,2022-01-21 15:49:50.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:50:14.00,172.25.119.7,2022-01-21 15:50:10.00,Ongoing Picking
6236734,REQ:220121032a11e,"F11014570457001U1G               00044126 KL                                                        ",4570,4570,4126 KL,No Data,NULL,01U1G,"TWWB5X215-2403   ",100,4,FA16,2022-01-21 15:50:51.00,2022-01-21 15:51:07.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:51:33.00,172.25.118.197,2022-01-21 15:51:17.00,Ongoing Picking
6236812,REQ:22012103bd518,"F11014570457015294               00654126 KL                                                        ",4570,4570,4126 KL,G160503,XJC8282450110-0,15294,"DS-JC-13MAT-O   ",100,65,FA16,2022-01-21 15:52:29.00,2022-01-21 15:53:04.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:53:20.00,172.25.118.197,2022-01-21 15:53:14.00,Ongoing Picking
6236832,REQ:22012103bd518,"F11014570457002XYP               00034126 KL                                                        ",4570,4570,4126 KL,No Data,NULL,02XYP,"PR-B6A360   ",441,3,FA16,2022-01-21 15:51:26.00,2022-01-21 15:53:04.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:53:21.00,172.25.118.197,2022-01-21 15:53:14.00,Ongoing Picking
6236834,REQ:22012103bd518,"F11014570457002XYQ               00034126 KL                                                        ",4570,4570,4126 KL,No Data,NULL,02XYQ,"PR-C6A360   ",1188,3,FA16,2022-01-21 15:51:36.00,2022-01-21 15:53:04.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:53:21.00,172.25.118.197,2022-01-21 15:53:14.00,Ongoing Picking
6236836,REQ:22012103bd518,"F11014570457002YCM               00034126 KL                                                        ",4570,4570,4126 KL,No Data,NULL,02YCM,"COH-B60K90   ",189,3,FA16,2022-01-21 15:51:47.00,2022-01-21 15:53:04.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:53:21.00,172.25.118.197,2022-01-21 15:53:14.00,Ongoing Picking
6236838,REQ:22012103bd518,"F11014570457002YCP               00034126 KL                                                        ",4570,4570,4126 KL,No Data,NULL,02YCP,"COH-C60K90B   ",240,3,FA16,2022-01-21 15:51:49.00,2022-01-21 15:53:04.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:53:21.00,172.25.118.197,2022-01-21 15:53:14.00,Ongoing Picking
6236872,REQ:22012103ba70e,"F11014570457024471               00034126 KL                                                        ",4570,4570,4126 KL,N40204,NULL,24471,"STG5X50X70   ",100,3,FA16,2022-01-21 15:54:26.00,2022-01-21 15:54:39.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:55:06.00,172.25.117.48,2022-01-21 15:54:59.00,Ongoing Picking
6236884,REQ:22012103d96d7,"F11014570457027236               04834126 KL                                                        ",4570,4570,4126 KL,B80103,SQHR-02H-1A-K,27236,"JSQ-AB-H2F-B   ",750,483,FA16,2022-01-21 15:54:52.00,2022-01-21 15:55:54.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:56:10.00,172.25.118.197,2022-01-21 15:56:07.00,Ongoing Picking
6236885,REQ:22012103d96d7,"F11014570457027236               04844126 KL                                                        ",4570,4570,4126 KL,B80103,SQHR-02H-1A-K,27236,"JSQ-AB-H2F-B   ",750,484,FA16,2022-01-21 15:54:54.00,2022-01-21 15:55:54.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:56:10.00,172.25.118.197,2022-01-21 15:56:07.00,Ongoing Picking
6236925,REQ:22012103fe0e5,"F11014570457033096               02214126 KL                                                        ",4570,4570,4126 KL,A90303,1612124-8,33096,"ASQF24-8AB1   ",4000,221,FA16,2022-01-21 15:56:14.00,2022-01-21 15:57:05.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:57:21.00,172.25.117.48,2022-01-21 15:57:13.00,Ongoing Picking
6236942,REQ:22012103fe0e5,"F11014570457032820               22564126 KL                                                        ",4570,4570,4126 KL,L200102,7287-1674,32820,"YSKTSNY6-LIF24F   ",50,2256,FA16,2022-01-21 15:56:09.00,2022-01-21 15:57:05.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:57:22.00,172.25.117.48,2022-01-21 15:57:13.00,Ongoing Picking
6236945,REQ:22012103fe0e5,"F11014570457033205               00024126 KL                                                        ",4570,4570,4126 KL,WR100345,NULL,33205,"HA86842-60690   ",150,2,FA16,2022-01-21 15:56:19.00,2022-01-21 15:57:05.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 15:57:22.00,172.25.117.48,2022-01-21 15:57:13.00,Ongoing Picking
6237292,REQ:22012104170e7,"F11014570457028236               0048TUN A11KL                                                      ",4570,4570,TUN A11KL,A140301,09A39-EAR6BR2SN,28236,"LA206TP-R-2   ",1500,48,WT13,2022-01-21 16:32:25.00,2022-01-21 16:32:46.00,PD-dmfmwFWJLV564689WSFJSVFLOJFOOLV,2022-01-21 16:36:46.00,172.25.118.197,2022-01-21 16:36:45.00,Ongoing Picking
6237298,REQ:22012104170e7,"F11014570457027845               1061TUN B11KL                                                      ",4570,4570,TUN B11KL,B130101,09A48NQT-SN-F-S,27845,"SSGF01   ",9000,1061,WT13,2022-01-21 16:31:38.00,2022-01-21 16:32:46.00,PD-dmfmwFWJLV564689WSFJSVFLOJFOOLV,2022-01-21 16:36:47.00,172.25.118.197,2022-01-21 16:36:45.00,Ongoing Picking
6237299,REQ:22012104170e7,"F11014570457027864               0601TUN C8KL                                                       ",4570,4570,TUN C8KL,A20104,09A46NQT-SN-M-S,27864,"SSGM01   ",10000,601,WT13,2022-01-21 16:31:45.00,2022-01-21 16:32:46.00,PD-dmfmwFWJLV564689WSFJSVFLOJFOOLV,2022-01-21 16:36:47.00,172.25.118.197,2022-01-21 16:36:45.00,Ongoing Picking
6237833,REQ:22012105cb7f8,"F11014570457008548               1090J12 SPB KL                                                     ",4570,4570,J12 SPB KL,T30101,NO.21J-T0.2X40X100,08548,"VT0.2X40(L)   ",1200,1090,WT6,2022-01-21 17:34:43.00,2022-01-21 17:35:47.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 17:41:20.00,172.25.116.78,2022-01-21 17:40:55.00,Ongoing Picking
6237871,REQ:220121052fea7,"F1101457045700JN                 0653SUB AJ32KL                                                     ",4570,4570,SUB AJ32KL,WIRE10134,NULL,0JN,"ISHEK   ",300,653,WT8,2022-01-21 17:55:18.00,2022-01-21 17:56:34.00,DI-vFdAijFtigfplhIaI,2022-01-21 17:57:58.00,172.25.116.78,2022-01-21 17:57:38.00,Ongoing Picking
6237872,REQ:220121052fea7,"F1101457045700JN                 0648SUB AJ42KL                                                     ",4570,4570,SUB AJ42KL,WIRE10134,NULL,0JN,"ISHEK   ",300,648,WT8,2022-01-21 17:55:16.00,2022-01-21 17:56:34.00,DI-vFdAijFtigfplhIaI,2022-01-21 17:57:58.00,172.25.116.78,2022-01-21 17:57:38.00,Ongoing Picking
6237897,REQ:220121052fea7,"F110145704570UG3                 3372SUBW82KL1                                                      ",4570,4570,SUBW82KL1,WR100113,NULL,UG3,"CIVUS 0.35 BE ",2600,3372,WT8,2022-01-21 17:55:20.00,2022-01-21 17:56:34.00,DI-vFdAijFtigfplhIaI,2022-01-21 17:57:59.00,172.25.116.78,2022-01-21 17:57:38.00,Ongoing Picking
6237917,REQ:2201210597a0e,"F110145704570UG0                 2799SUBE83KL1                                                      ",4570,4570,SUBE83KL1,WR100110,NULL,UG0,"CIVUS 0.35 Y ",2600,2799,WT8,2022-01-21 17:57:19.00,2022-01-21 17:57:32.00,DI-vFdAijFtigfplhIaI,2022-01-21 17:59:11.00,172.25.116.78,2022-01-21 17:59:08.00,Ongoing Picking
6237919,REQ:2201210597a0e,"F110145704570UG1                 2587SUBM23KL1                                                      ",4570,4570,SUBM23KL1,WIRE20101,NULL,UG1,"CIVUS 0.5 Y ",1000,2587,WT8,2022-01-21 17:56:50.00,2022-01-21 17:57:32.00,DI-vFdAijFtigfplhIaI,2022-01-21 17:59:11.00,172.25.116.78,2022-01-21 17:59:08.00,Ongoing Picking
6237923,REQ:2201210597a0e,"F110145704570UG4                 0997SUBO63KL1                                                      ",4570,4570,SUBO63KL1,WIRE20108,NULL,UG4,"CIVUS 0.5 BE ",1000,997,WT8,2022-01-21 17:56:55.00,2022-01-21 17:57:32.00,DI-vFdAijFtigfplhIaI,2022-01-21 17:59:11.00,172.25.116.78,2022-01-21 17:59:08.00,Ongoing Picking
6238609,REQ:22012106a54ba,"F11014570457001V                 0342TKR M43 KL                                                     ",4570,4570,TKR M43 KL,WIRE40123,NULL,01V,"CIVUS 0.22 R ",1500,342,WT12,2022-01-21 18:17:48.00,2022-01-21 18:18:24.00,DI-ABCnM143bnjgKXUlm,2022-01-21 18:20:56.00,172.25.119.232,2022-01-21 18:20:35.00,Ongoing Picking
6239222,REQ:220121067c2d2,"F110145704570CW7                 0354D01L INITI                                                     ",4570,4570,D01L INITI,WIRE10230,NULL,CW7,"SHE-J   ",190,354,WT10,2022-01-21 18:27:40.00,2022-01-21 18:28:42.00,DI-hElXQSp5XLasU708F,2022-01-21 18:31:20.00,172.25.119.7,2022-01-21 18:31:16.00,Ongoing Picking
6239748,REQ:220121064703e,"F11014570457002PCL               0143S-TSUM KL1                                                     ",4570,4570,S-TSUM KL1,AC240102,7289-9613-30,02PCL,"YRH/EC13-B64FR-B   ",240,143,FA2,2022-01-21 18:30:39.00,2022-01-21 18:30:45.00,DI-he5X60fimJ8qx26hd,2022-01-21 18:44:53.00,172.25.119.232,2022-01-21 18:44:50.00,Ongoing Picking
6239777,REQ:22012106d0f80,"F11014570457001O24               00465101 KL1                                                       ",4570,4570,5101 KL1,AC220202,7174-1315-30,01O24,"YRH/EC9-C72F-B   ",800,46,FA2,2022-01-21 18:35:08.00,2022-01-21 18:35:22.00,DI-he5X60fimJ8qx26hd,2022-01-21 18:45:36.00,172.25.119.232,2022-01-21 18:45:33.00,Ongoing Picking
6239804,REQ:22012106de8e1,"F110145704570CA2                 0309MER-SWB-82                                                     ",4570,4570,MER-SWB-82,WIRE10117,NULL,CA2,"SHE-J   ",120,309,WT7,2022-01-21 18:29:13.00,2022-01-21 18:29:34.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 18:45:52.00,172.25.119.232,2022-01-21 18:45:48.00,Ongoing Picking
6240087,REQ:22012106cef61,"F11014570457060Z                 0713J12 M72-N                                                      ",4570,4570,J12 M72-N,WIRE30126,NULL,60Z,"AVSS 0.5 VI ",1000,713,WT6,2022-01-21 18:38:11.00,2022-01-21 18:38:58.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 18:50:15.00,172.25.119.232,2022-01-21 18:50:13.00,Ongoing Picking
6240097,REQ:220121064e7f2,"F11014570457041408               01161004 KL                                                        ",4570,4570,1004 KL,AB210204,PE0.1X250X200,41408,"PBG10X25X20   ",500,116,FA6,2022-01-21 18:34:09.00,2022-01-21 18:34:53.00,PD-BLSMGLSGLSgg25465g65654glkfmlapr43l5,2022-01-21 18:50:24.00,172.25.119.7,2022-01-21 18:50:22.00,Ongoing Picking
6240117,REQ:220121064e7f2,"F11014570457033428               02201103 KL                                                        ",4570,4570,1103 KL,AB240204,7147-2667-40,33428,"YA-108-GR   ",2000,220,FA6,2022-01-21 18:34:28.00,2022-01-21 18:34:53.00,PD-BLSMGLSGLSgg25465g65654glkfmlapr43l5,2022-01-21 18:50:25.00,172.25.119.7,2022-01-21 18:50:22.00,Ongoing Picking
6240146,REQ:220121067a5aa,"F11014570457029423               02121004 KL                                                        ",4570,4570,1004 KL,B240403,BLTM6-18.5NEW,29423,"BLTM6X18.5S-2   ",300,212,FA6,2022-01-21 18:37:03.00,2022-01-21 18:37:15.00,PD-BLSMGLSGLSgg25465g65654glkfmlapr43l5,2022-01-21 18:50:56.00,172.25.118.197,2022-01-21 18:50:53.00,Ongoing Picking
6240180,REQ:2201210632f58,"F1101457045701Z8                 0541T20 F33KL2                                                     ",4570,4570,T20 F33KL2,WIRE40131,NULL,1Z8,"AVSS 0.85 G ",1000,541,WT11,2022-01-21 18:40:18.00,2022-01-21 18:42:18.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-21 18:51:26.00,172.25.119.232,2022-01-21 18:50:38.00,Ongoing Picking
6240310,REQ:2201210601542,"F11014570457001T52               00374120 KL                                                        ",4570,4570,4120 KL,H180202,NULL,01T52,"TSNYEJC6L12FE-GR   ",500,37,FA16,2022-01-21 18:36:47.00,2022-01-21 18:38:13.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 18:52:52.00,172.25.118.197,2022-01-21 18:52:33.00,Ongoing Picking
6240634,REQ:22012106af170,"F1101457045701CD                 0512S.O C21 KL                                                     ",4570,4570,S.O C21 KL,WIRE718,PIVUS 0.35 GR/,1CD,"PIVUS 0.35 GR ",2600,512,WT4,2022-01-21 18:58:44.00,2022-01-21 19:00:57.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-21 19:20:06.00,172.25.119.7,2022-01-21 19:19:28.00,Ongoing Picking
6240948,REQ:220121070e9ed,"F11014570457033426               08881034 KL                                                        ",4570,4570,1034 KL,AB80101,7147-2666-40,33426,"YA-107-GR   ",1500,888,FA6,2022-01-21 19:28:03.00,2022-01-21 19:28:42.00,PD-HEHRJWQIAJKSDNKFdsfl51ds45fsdlk4857vdkfmfjk,2022-01-21 19:30:06.00,172.25.119.7,2022-01-21 19:30:04.00,Ongoing Picking
6241069,REQ:2201210751ea3,"F11014570457027601               0467Y2R I4KL1                                                      ",4570,4570,Y2R I4KL1,B40202,FDS-F-B013,27601,"FDSAF01   ",4000,467,WT4,2022-01-21 19:32:47.00,2022-01-21 19:33:07.00,DI-uK7WWG5HWC8sbKLkL,2022-01-21 19:34:23.00,172.25.119.7,2022-01-21 19:33:30.00,Ongoing Picking
6241133,REQ:22012108d8412,"F11014570457027840               0051SUB S11 KL                                                     ",4570,4570,SUB S11 KL,D30203,1827487-1,27840,ASEF87-1,10000,51,WT8,2022-01-21 20:13:28.00,2022-01-21 20:15:32.00,PD-WFKieqflksflkajgv565gv6ds5hjbdfjascnvs,2022-01-21 20:16:08.00,172.25.119.232,2022-01-21 20:15:42.00,Ongoing Picking
6241199,REQ:22012108dbb11,"F11014570457017438               0641D-O 2D2 KL                                                     ",4570,4570,D-O 2D2 KL,A130102,09663N8T-SN-F-L,17438,"MKF20E   ",2000,641,WT5,2022-01-21 20:14:56.00,2022-01-21 20:16:24.00,DI-CfgtryFHM15klodvkl,2022-01-21 20:17:43.00,172.25.119.232,2022-01-21 20:17:27.00,Ongoing Picking
6241256,REQ:220121085148f,"F11014570457020238               01992117 KL                                                        ",4570,4570,2117 KL,G190203,7138-4154,20238,"VP7X0.7X50(B)   ",100,199,FA13,2022-01-21 20:16:58.00,2022-01-21 20:17:14.00,PD-MHBSLSMGLS304WM545635FSAJKFOPW,2022-01-21 20:18:25.00,172.25.118.197,2022-01-21 20:18:22.00,Ongoing Picking
6241461,REQ:220121080a53a,"F11014570457037642               01105101 KL1                                                       ",4570,4570,5101 KL1,B240201,09138-06040,37642,"BLTM6X10W-F   ",2000,110,FA2,2022-01-21 20:15:17.00,2022-01-21 20:20:21.00,DI-VcBa463InlowertdsKXu,2022-01-21 20:21:19.00,172.25.118.197,2022-01-21 20:21:16.00,Ongoing Picking
6241472,REQ:220121080a53a,"F11014570457000HF1               00345101 KL1                                                       ",4570,4570,5101 KL1,P530201,NULL,00HF1,"SB-FUNC-A30(P)-1   ",500,34,FA2,2022-01-21 20:13:55.00,2022-01-21 20:20:21.00,DI-VcBa463InlowertdsKXu,2022-01-21 20:21:19.00,172.25.118.197,2022-01-21 20:21:16.00,Ongoing Picking
6241606,REQ:2201210886d20,"F110145704570007V0               00303135 KL                                                        ",4570,4570,3135 KL,MAIG160102,NULL,007V0,"FED-167T20Q110   ",100,30,FA14,2022-01-21 20:14:20.00,2022-01-21 20:22:10.00,DI-MDujBC29d7TZOsC34,2022-01-21 20:22:21.00,172.25.119.7,2022-01-21 20:22:17.00,Ongoing Picking
6241607,REQ:2201210886d20,"F110145704570007V0               00313135 KL                                                        ",4570,4570,3135 KL,MAIG160102,NULL,007V0,"FED-167T20Q110   ",100,31,FA14,2022-01-21 20:14:21.00,2022-01-21 20:22:10.00,DI-MDujBC29d7TZOsC34,2022-01-21 20:22:21.00,172.25.119.7,2022-01-21 20:22:17.00,Ongoing Picking
6241608,REQ:2201210886d20,"F110145704570007V0               00263135 KL                                                        ",4570,4570,3135 KL,MAIG160102,NULL,007V0,"FED-167T20Q110   ",100,26,FA14,2022-01-21 20:14:27.00,2022-01-21 20:22:10.00,DI-MDujBC29d7TZOsC34,2022-01-21 20:22:21.00,172.25.119.7,2022-01-21 20:22:17.00,Ongoing Picking
6241609,REQ:2201210886d20,"F110145704570007V0               00273135 KL                                                        ",4570,4570,3135 KL,MAIG160102,NULL,007V0,"FED-167T20Q110   ",100,27,FA14,2022-01-21 20:14:28.00,2022-01-21 20:22:10.00,DI-MDujBC29d7TZOsC34,2022-01-21 20:22:21.00,172.25.119.7,2022-01-21 20:22:17.00,Ongoing Picking
6241610,REQ:2201210886d20,"F110145704570007V0               00283135 KL                                                        ",4570,4570,3135 KL,MAIG160102,NULL,007V0,"FED-167T20Q110   ",100,28,FA14,2022-01-21 20:14:30.00,2022-01-21 20:22:10.00,DI-MDujBC29d7TZOsC34,2022-01-21 20:22:21.00,172.25.119.7,2022-01-21 20:22:17.00,Ongoing Picking
6241611,REQ:2201210886d20,"F110145704570007V0               00293135 KL                                                        ",4570,4570,3135 KL,MAIG160102,NULL,007V0,"FED-167T20Q110   ",100,29,FA14,2022-01-21 20:14:31.00,2022-01-21 20:22:10.00,DI-MDujBC29d7TZOsC34,2022-01-21 20:22:21.00,172.25.119.7,2022-01-21 20:22:17.00,Ongoing Picking
6241870,REQ:220121080babe,"F11014570457031156               07871114 KL                                                        ",4570,4570,1114 KL,AB130101,FD110+060-AY18M,31156,"LIFM/L4-LIF-42M   ",108,787,FA7,2022-01-21 20:19:11.00,2022-01-21 20:22:32.00,DI-nvy63fny8k2pwHp5D,2022-01-21 20:25:40.00,172.25.116.78,2022-01-21 20:25:37.00,Ongoing Picking
6242139,REQ:22012108eb3fb,"F110145704570FK0                 0681D01L INITI                                                     ",4570,4570,D01L INITI,WIRE10133,0.3F*2 W * B,FK0,"SHE-J   ",190,681,WT10,2022-01-21 20:27:08.00,2022-01-21 20:29:50.00,PD-LASMVLKAfweJIOF26WQDd195ksaFMF,2022-01-21 20:30:35.00,172.25.119.232,2022-01-21 20:30:32.00,Ongoing Picking
6242167,REQ:2201210857717,"F11014570457015633               0194S.O F1-C21                                                     ",4570,4570,S.O F1-C21,D100602,HE090TERF-M,15633,"DHE-F   ",4000,194,WT3,2022-01-21 20:29:09.00,2022-01-21 20:29:51.00,DI-WPypxkSjiIil5i3df,2022-01-21 20:31:19.00,172.25.119.232,2022-01-21 20:30:51.00,Ongoing Picking
6242170,REQ:2201210857717,"F110145704570ER7                 0403S.O2-F1-A4                                                     ",4570,4570,S.O2-F1-A4,WIRE50142,NULL,ER7,"AVSS 2.0F Y ",400,403,WT3,2022-01-21 20:28:37.00,2022-01-21 20:29:51.00,DI-WPypxkSjiIil5i3df,2022-01-21 20:31:20.00,172.25.119.232,2022-01-21 20:30:51.00,Ongoing Picking
